theta_0,theta_1,sigma
0.5559641,0.44472745,1.1591133
0.69290906,0.4319082,1.0549594
0.65392625,0.28108162,1.070712
0.67961884,0.03980976,1.0649022
0.65409845,0.20267738,1.0652968
0.5605235,0.13249685,1.0414943
-0.18560442,1.9781393,1.2637407
0.11674855,1.7724543,1.1987599
-0.027657842,2.1798182,1.0861157
0.49825364,0.06756667,1.1673406
-0.3950296,2.0113726,1.4257479
-0.19852865,1.8803157,1.0173596
-0.22118579,1.7645528,1.0073516
0.71421343,0.28413814,1.4044737
0.58234555,0.2184218,1.2985988
0.50543576,0.5903478,1.162912
0.4499822,0.41987494,1.1475846
0.29589733,1.3605388,1.1356461
-0.10531584,1.6084172,1.168375
0.021772834,1.2857031,1.0249437
-0.21161123,1.8573225,1.2253568
0.404203,1.1621416,1.0388732
0.24383238,1.426996,1.0838071
0.28506842,0.40125602,1.1245234
0.48145893,0.96945953,1.1261002
0.32521337,0.7455944,1.1133877
0.49536413,0.6691323,1.1518565
0.32923043,0.88198316,1.0815989
0.56713444,0.31083187,1.0049084
-0.0094768405,1.784843,1.1541053
0.21549842,1.1702734,1.0879616
0.209933,1.1408718,1.1030413
0.12790215,1.4370991,1.2556258
0.07873253,1.818451,1.2652031
0.033906247,1.4758124,1.2639884
0.22737809,0.8355024,0.96496797
0.076613925,1.9148662,1.0810239
0.5162499,0.09134554,1.3124138
-0.23887391,2.104572,1.219076
-0.24976103,2.3384013,1.2282875
-0.010301175,1.7582506,1.5294974
0.072785735,1.6098393,1.3758931
0.6900171,-0.12684546,1.1600916
0.06499576,1.4629624,1.1281099
0.09021548,1.3703442,1.2309325
0.25904807,1.1776783,1.0520557
0.30458796,0.63502926,1.2580268
0.50976294,0.48123342,1.0417862
0.54888505,0.62195766,1.0356642
0.43478665,0.66331255,0.97746724
0.47525033,0.9525073,1.0169382
0.3264973,0.7620203,1.0495784
-0.21313895,2.0138943,1.0064129
0.022261236,1.7916716,1.0480769
0.08778807,1.614706,1.1907543
0.18550909,1.2072793,1.1741519
0.23081572,1.1468621,1.3505338
0.44524914,0.6929775,1.2289549
0.47785738,0.15065011,1.2582178
0.0043745185,1.5067625,1.160948
-0.15338852,2.3480506,1.0898724
0.30777997,0.7780872,1.1837898
0.39098597,0.9240661,1.2145938
0.090458624,1.7771995,1.3462281
0.06914276,1.6324819,1.3459301
-0.40388596,2.7998178,1.0303918
-0.33252254,2.4251294,1.2955887
-0.3470012,2.3935595,1.302933
0.27683195,0.8330124,1.0837462
0.39814532,0.40770653,1.0984076
0.03806948,1.4882958,1.069045
0.17497788,1.4212064,1.1371992
0.13767132,1.2463778,1.2800331
0.18153363,1.5601834,1.2643628
0.27140364,0.83243155,1.0045003
0.2262178,1.6029631,1.1568366
-0.31062844,1.8348892,1.0213429
-0.24888219,2.9286687,0.97353315
0.14911042,1.4945873,1.3723044
-0.3693886,2.6477082,1.0009028
0.7247831,0.29123947,1.2257681
0.6312953,-0.096637316,1.2584151
0.4764633,0.11608848,1.1870959
0.31714872,1.0024903,1.1579384
0.0031455539,1.672677,1.0933801
0.05683619,1.3522478,1.0889664
0.056412194,1.6395012,1.1369748
0.51472926,0.5087141,1.0322118
0.51529574,-0.29644564,1.1735438
-0.15358286,1.3580824,1.2246213
0.31515527,1.4660311,1.1034623
0.26371214,0.8064914,1.0111107
0.21108957,1.2002839,1.0412716
0.18880919,1.2103968,1.0562738
0.28242102,0.9678818,1.1198062
0.4239692,1.0543996,1.1046698
0.18936488,0.55263287,1.0618682
-0.3184388,1.8131361,1.2075901
-0.08055496,2.0784698,1.1653119
0.5592256,0.27238724,1.0741367
0.4472602,0.47082618,1.0498644
0.31637847,-0.14627047,0.98676354
0.9032371,0.668314,1.0287381
0.8128958,-0.5091077,1.5347064
-0.26322106,2.7422976,1.5357685
0.16615824,1.1219085,1.4534297
0.299984,0.9276308,1.3809938
0.39708778,0.99947417,1.1970544
0.34092575,0.64623433,1.2180424
0.32366782,0.4563868,1.2540625
0.32196558,0.40290728,1.2658205
0.2119061,0.75542825,1.2651737
-0.3368598,2.0849066,0.99621105
0.21716236,1.0197644,1.2277651
0.38485712,1.2852232,1.2614269
0.3162224,1.2396318,1.2187997
0.15002888,1.5698735,1.4402254
0.15794004,0.9337694,0.8772545
0.1367816,1.1521051,0.9013164
0.39770722,1.0935398,0.9398914
0.15679842,1.363626,0.9067383
0.06972742,1.2998192,1.0261916
0.45168072,0.6365546,1.2660254
0.17057423,1.314649,1.1401775
-0.27969542,2.3629465,1.0285261
-0.408608,2.6696742,1.3095709
-0.3249621,2.9475982,1.2228271
0.84361255,-0.010831787,1.1371478
0.85620826,0.054783832,1.1434188
0.04848124,1.4965405,1.1055862
0.49243802,0.308831,1.1980402
0.71900505,0.24223524,1.2574584
-0.024640458,2.0482025,0.99009496
-0.08418268,1.7414775,0.99657834
0.017779158,1.6202278,1.1866369
0.32394406,0.81391686,1.1438344
0.12405097,1.7279528,1.4042542
0.1375028,1.7978177,1.0795089
0.03166173,1.4853836,1.1247839
0.2919826,1.1325749,1.1105522
-0.030863525,2.0319848,1.1627401
0.37930802,0.8137362,1.1106026
0.19038384,0.970907,1.0132178
-0.038721304,1.6463227,0.969258
0.4977327,0.7260987,1.1378242
0.5502154,0.6785873,1.168114
0.0042973063,1.9925743,1.2350689
-0.6023958,2.9397283,1.1771563
-0.067385145,2.2996473,1.3147578
-0.06649549,2.024939,1.2996566
-0.19142376,1.9465975,1.2645998
0.34440172,1.0590954,1.0442442
0.19379865,1.07239,0.9997408
0.24768142,1.682842,0.9988591
0.060085066,0.94018847,1.0745205
0.37993515,1.1595937,1.1320449
0.47075525,0.73312527,1.189573
0.5434321,0.5113541,1.0963829
0.13585694,1.127122,1.1118206
-0.0061102537,1.9540958,1.1470445
-0.054710507,2.2605565,1.1030725
-0.03878146,2.0376544,1.1843842
0.14720774,1.1164993,1.1394582
0.20931149,1.4175673,1.2001997
0.046676047,1.430376,1.1187445
0.24660291,1.3332031,1.1846948
-0.025318025,1.2672496,1.206991
0.105651006,0.92674106,1.2601914
0.32362863,1.0596124,1.2266116
0.28271052,0.36195254,1.1611508
0.1516989,0.86579466,1.1040248
0.29707193,1.4888809,1.1891047
-0.13878495,1.618101,1.0767723
0.11464167,0.77791184,1.0514301
0.11663343,1.0348753,1.1126366
0.193605,1.5317239,1.0557015
-0.24631979,2.671852,1.0347791
-0.29888487,2.3492723,1.451771
-0.3961294,2.5247269,1.508452
-0.19106568,2.8483844,1.4814262
0.41588345,1.5376741,1.1807588
0.36972943,1.147634,1.1914599
0.0700286,2.1067772,1.1532769
-0.5706562,2.6189876,1.1656821
-0.10385736,2.5885637,1.1135798
0.27768424,1.5766957,1.2765999
0.13698384,1.1522146,1.3028662
0.16737232,1.0983694,1.2987498
0.2914295,0.76104015,1.020073
-0.17846555,2.0530727,1.1611886
-0.19318946,2.1122417,1.1546134
0.34723237,0.7168966,0.9992638
0.52465785,0.96176136,1.0084527
0.3107998,0.7995685,1.0251911
9.434033e-05,2.094172,1.1792455
0.40516794,1.0721942,0.9809371
0.43615067,1.3314899,1.0340714
0.046165626,1.4870657,1.1401812
0.2696687,0.87505245,1.1423916
0.7867945,-0.052253753,1.0763533
0.73740125,0.24435183,1.1192745
0.20191924,1.2844878,1.1054621
0.8206618,0.26041394,1.2741971
0.5446085,-0.2585352,1.2708954
-0.07590494,1.4391093,1.1344514
0.22046596,1.6215591,1.0605127
0.2558547,0.48462093,1.1516258
0.763732,0.35842857,1.072205
0.42896277,1.1218148,1.0534799
0.6292175,0.6035084,1.1996045
0.2567008,1.0525948,1.3427733
-0.1755879,1.671505,1.0869538
-0.046065688,1.5933236,1.1963925
0.06982486,1.728687,1.2313478
0.07144543,1.5962715,1.1446426
-0.1288201,1.2800807,1.2354531
0.3945731,1.5423471,1.2515725
0.19264856,0.9317865,1.2204576
0.0428997,1.5109049,1.2054713
-0.0626973,2.0297225,1.1025788
0.36597678,0.8600385,1.1402963
0.23351246,1.706083,1.1697307
0.20695065,1.680342,1.1665044
-0.095719,1.3720561,1.2556214
-0.0974354,1.3627506,1.2638323
-0.13073906,2.223201,1.0342836
-0.13635561,1.8255264,1.0662131
0.4692807,0.42415765,1.2410929
-0.06284379,1.8552098,1.1319481
-0.16633494,1.4889461,1.0568446
0.061256826,1.0112224,1.1109767
0.22316968,1.3161906,1.0824261
0.18165551,1.4206091,1.2066498
0.13795839,1.770615,1.0715907
0.18371734,1.4683254,1.1797967
0.28714582,1.5577765,1.277486
0.24942249,1.4659232,1.2646004
0.07914363,1.9774934,1.085491
0.29108325,1.2902515,1.0024768
0.3280558,0.8944858,0.9678488
0.40604612,1.0389533,1.0158012
-0.13933492,1.8404899,1.3074
0.37594864,0.54720503,0.9253834
0.34427112,0.8878625,0.9089817
0.007647311,2.2989662,1.2788794
0.56306237,0.6820898,1.2301378
0.20660198,0.36095113,1.3754315
0.3935026,1.1179067,1.2716824
-0.13521044,1.9813852,1.09411
0.67678,0.49536473,1.0715486
0.41997012,0.46332338,1.0689265
0.5240335,0.06074969,1.1252016
0.3693597,0.78328073,1.1319331
0.4901056,0.35444227,1.323425
0.20996258,1.1236042,1.1913227
0.20008022,1.8372587,1.1671041
0.14063847,1.9385742,1.1009909
-0.096483804,1.958865,1.189635
-0.36278072,1.9531586,1.1108596
-0.17084205,2.3833528,1.0682427
-0.5050388,3.4136693,1.2865663
-0.486531,3.4193127,1.2097673
0.41986105,1.1963814,1.1386234
0.16570875,1.0994565,1.1163964
0.3258952,1.1776944,1.2180779
0.2546732,1.173004,1.2209891
-0.28757876,2.3550851,1.0664091
-0.23569556,2.4341376,1.0604244
-0.08390487,1.8858682,1.181935
0.31647086,0.5718676,1.1173286
0.07873885,1.8560028,1.1335123
-0.12174095,1.7255744,1.1579062
0.07276039,1.4627463,1.1026287
0.17163882,1.648784,1.1138595
0.11606633,1.1620934,1.1531252
0.14271235,1.1814865,1.0814812
0.27870563,1.1040666,1.0890809
0.23303178,1.2199153,1.2305917
0.22331685,1.1939945,1.227156
-0.32516158,2.4196868,1.1099335
-0.43819782,2.2671142,1.0838635
0.7153961,0.32850432,1.1034366
-0.2906089,2.7634525,1.1364039
-0.302506,2.2667687,1.1245662
0.5815485,0.55599195,1.1174858
0.19033909,0.88525784,1.5574863
0.388291,0.6975813,1.3477411
0.3822933,0.6908512,0.99592596
0.3822933,0.6908512,0.99592596
-0.16956118,1.8882555,1.1295105
-0.03879267,1.2939774,1.1839993
0.20816292,1.7446275,1.0889866
0.12246853,1.1214172,1.1738154
0.2200446,1.5851165,1.2113304
0.8082901,-0.9501607,1.3380264
0.85426164,0.08248551,1.1877886
0.757415,-0.37711373,1.195149
0.7372101,-0.0887149,1.2057549
0.08471394,1.3670961,1.0653498
0.2396212,1.6801492,1.0447911
0.3279888,0.99710625,1.1657548
0.027374871,1.54232,0.9728848
0.24266115,0.8880541,1.1832325
0.41198707,1.2630482,1.1141635
0.22784984,0.82843465,1.158417
0.219827,0.82449496,1.1572354
0.20975956,0.8349093,1.176384
0.26144478,1.4507389,1.2049261
0.23429413,0.53112525,1.0889353
0.31143567,0.172953,1.1894002
0.11844318,2.1728718,1.0613991
0.08120752,0.77629775,1.1969581
0.34764987,1.0151997,1.1166157
0.2709096,1.0372734,1.0777742
0.2246056,0.30544192,1.1398615
0.37002686,0.8698625,1.0992029
-0.15512764,1.8117857,1.0446184
-0.05680214,1.5417763,1.1383514
-0.21566066,1.1852753,1.0898242
0.4848229,1.6391436,1.1495888
0.41439247,1.4982723,1.1303118
0.20369451,1.2600653,1.1776133
0.30062726,1.5888438,1.1826152
0.23142312,0.922547,1.0176815
0.0965779,1.5873748,1.2115374
-0.053885207,1.279175,1.269891
-0.3067144,1.9943802,1.0100453
0.32709295,0.7139443,1.2129245
-0.20722285,1.8904412,1.0837013
-0.2501276,2.0899436,1.3638809
0.10725059,1.3661667,0.99080896
-0.1946185,2.1341481,1.0752738
-0.21926416,1.6088302,1.1374537
0.10181361,1.8797239,1.08202
1.0467635,-1.0535016,1.4590572
1.2263682,-0.84054214,1.478173
0.9332277,-0.75608355,1.2770578
1.3540452,-2.3766632,1.408495
1.3009584,-1.2654905,1.3737173
0.6416881,-0.3429572,1.3975216
0.7122493,-0.12710282,1.3767824
0.96999484,0.1547562,1.4604868
0.7361139,-0.35980573,1.0414947
0.6536799,0.15035519,1.2099007
0.61708647,0.1276045,1.2139919
0.5074618,0.52556276,1.1376144
0.33836782,1.315824,1.1184156
0.5079418,0.859021,1.205223
0.55130994,0.99190253,1.1970367
0.3195305,0.53534305,1.105302
0.3060285,0.3347513,1.2234536
0.23456667,1.525287,1.2185861
0.2931865,1.9140438,1.2091725
-0.0042830305,1.8569819,1.1671904
0.40785262,0.602192,1.1102868
0.22090234,1.0255527,1.2991868
-0.045786697,2.0487645,0.9941577
0.24779424,1.1289697,1.0293788
0.2442532,1.1559943,1.2515788
0.038064208,1.4860559,1.2888656
0.44316503,0.99271363,0.99948657
-0.050263856,1.5854523,1.2791066
-0.37307593,2.380318,1.1496902
0.2066853,0.93665063,1.1975881
0.4117663,0.8183983,1.1781371
-0.048245393,1.673833,1.1450704
-0.036017273,2.0425065,1.1719928
-0.009160296,1.5567714,1.1003016
0.09520681,1.049777,1.1999849
0.2841309,1.3431362,1.4501655
-0.08030302,1.3836075,1.4618747
0.231383,1.648402,1.328012
-0.11997124,1.3891813,1.3569734
0.103471875,2.0636373,1.3148522
0.18614563,2.2862256,1.3037349
-0.14624923,1.4787287,1.2073699
0.25347748,1.6432863,1.0263176
0.48134023,1.1047329,1.3587939
0.10357517,1.9353352,1.0438759
0.6120846,0.7396654,1.1421587
0.4609762,0.8834294,1.0169897
0.35214528,0.6009103,0.9818579
0.49584973,0.5512597,0.90807784
-0.19661571,2.3301294,1.1869458
0.19476064,1.4410384,1.0603814
-0.06720645,2.040343,1.2173731
-0.11708875,1.9451352,1.1971996
-0.3329032,2.7703729,1.1082122
0.21097371,1.321697,1.2842683
0.14540586,1.4886384,1.2634048
0.51159346,1.5864695,1.373212
0.4877286,-0.88363343,1.2847507
0.7767722,-0.0267209,1.2197917
0.52558833,-0.21151839,1.3558093
0.5323029,0.3043527,1.1960483
0.45798528,0.5726103,1.2124622
0.11594095,1.4169954,1.2454586
0.4308711,0.60036975,1.1722666
0.40067574,0.799752,1.1678623
0.6606573,-0.21214113,1.2374926
-0.49537638,2.1083944,1.0428028
-0.2181727,2.8607247,1.0626398
0.16150501,1.8223133,1.0208467
-0.119900644,2.5452724,1.0941458
0.046114545,1.2982452,1.0375774
0.15470183,1.2506503,1.0384504
0.43368405,0.7466191,1.2385215
0.5825043,0.20739098,1.0221032
0.70013267,0.55422604,1.1783957
0.47909153,-0.056105882,1.1220971
0.60061234,0.37931055,1.1018164
0.787943,0.14552298,1.2276577
-0.13756,1.7517232,1.0205925
0.45951882,0.6415157,0.96037996
-0.094078034,2.1186435,1.0957336
-0.094078034,2.1186435,1.0957336
0.249446,0.8786018,1.0658267
0.061051283,1.8069447,1.0661075
0.018978644,1.7996547,1.0760741
-0.5516542,2.7517858,1.2905612
0.041337878,1.2768316,1.0168649
0.23588717,0.8297945,1.1863121
0.28628528,1.147984,1.1497043
0.031845182,1.6389256,1.0747982
0.3609437,0.6568911,1.094216
0.40155536,0.7826008,1.0453261
0.5223215,0.9130085,1.0519842
0.39698973,0.9487147,1.1102623
0.51114583,0.89279354,1.1759605
0.4488231,0.08892158,1.1582971
0.2620254,1.7028359,1.2030265
0.8505555,0.11652305,1.2970735
-0.31966323,2.4041708,1.0963668
0.06378358,1.9579949,1.0922103
0.4176648,1.1874061,1.0640745
0.2268058,0.606751,1.0989058
0.19758558,1.0429454,1.2805252
0.25806183,1.03608,1.2767935
0.7529949,-0.31633765,1.1608546
0.8724921,-0.2512095,1.1731925
0.8461261,0.055270668,1.1489611
-0.41511992,2.2883985,1.1108114
-0.04043714,2.8594794,1.1333901
-0.18207087,1.6467065,1.1596004
-0.09297834,1.887781,1.1272316
0.18242937,0.9474328,1.1453431
0.56480336,0.48765826,1.0799569
0.27414864,1.0901198,1.0779377
-0.33522856,2.4790664,1.2242521
-0.16525866,2.2395682,1.2610737
0.060003746,1.503392,1.0934842
0.5041392,0.27695528,1.2249732
0.5930676,0.036817692,1.2855127
0.3782883,0.61577094,1.3304348
0.4987214,0.78849775,1.0543077
0.3722564,1.0032461,1.0411206
0.4498948,0.14880049,1.1690114
0.51686543,0.060465362,1.1943921
0.58153874,0.17581505,1.1650345
0.20970266,1.5293269,1.1106403
0.19687063,1.4950643,1.1128186
0.113164596,1.3193532,1.1625507
0.22089523,0.94436234,1.2379227
0.20566145,0.94522405,1.111345
0.1429376,1.3626249,1.0289863
-0.043383684,1.7063668,1.0467566
-0.19561176,2.0063713,1.0641519
0.08660784,1.6856942,1.1520417
0.27335367,1.037213,1.0277196
0.3828748,1.5450916,1.113499
0.41416523,1.6565416,1.1167747
-0.23971778,2.3285625,1.1050277
0.57404786,0.25135052,1.3497179
0.3481442,0.98197985,0.99658245
0.27705202,1.2131662,1.1913073
0.18466917,1.4038175,1.1928585
0.5055945,1.1986779,1.0362866
0.023147164,1.9360303,1.1293868
0.20959356,0.9214749,1.111673
0.19823644,1.338922,1.0916165
-0.040120948,1.1304723,1.1259019
0.03502079,1.7489923,1.1334459
-0.125,1.2046577,1.0769682
0.6576683,-0.3510445,1.2024513
0.6321014,0.83672065,1.3355057
0.5966684,0.74577606,1.327728
0.6687796,0.65889335,1.3297648
-0.10539184,1.8084257,1.1302888
0.26880097,1.6162828,1.0954043
0.07232368,1.133434,1.0281943
-0.29182714,2.7693636,1.3839109
-0.018356608,1.9505032,1.217197
0.3208959,1.0216973,1.3051406
0.014456755,2.2270796,1.1892838
0.5229481,0.790895,1.1336905
-0.11242431,1.1837177,1.2462317
-0.098283686,1.4835458,1.2504951
0.36966363,0.08699093,0.9785697
0.46337515,0.2912848,1.0176277
0.40876335,0.83297014,1.117151
-0.059223656,1.2454976,1.1264853
0.49201652,0.9230786,1.0989896
0.43500185,0.47125965,1.0444306
0.5099617,0.5318708,1.0666294
0.15169029,1.5588574,1.1436015
0.1880841,0.8435935,1.0902926
-0.2796014,2.8908405,1.1727308
-0.47779194,2.5102768,1.0894908
-0.15487407,2.5804496,1.1845222
0.034477077,1.5836905,1.178703
0.39306805,0.88287777,1.03321
0.16559559,0.86352086,1.0818124
0.18346488,0.94116056,1.0857749
0.16080834,0.80285347,1.096624
-0.058979042,2.4491465,1.3142359
-0.17608166,1.6174562,1.3289163
0.27543813,1.8155304,1.0111012
0.17221755,1.114324,1.1702065
0.18909435,1.2876737,1.0824339
0.080477275,1.128629,1.0449331
0.4218177,0.2723234,1.1786218
0.39190227,0.2554454,1.1857626
-0.16951983,1.6146721,1.0523112
-0.18510947,2.473371,1.0948017
0.308201,0.8818614,1.0822798
0.13203938,1.509139,1.1692122
0.63042456,0.32079276,1.068633
0.416617,0.14358304,1.0921671
-0.2289464,2.8413236,1.2216198
-0.19923948,2.3949695,1.2171028
0.32728943,0.8382929,1.1884557
-0.23815265,2.5654635,1.0990207
0.37869754,0.5752213,1.2263936
0.49301335,0.6942429,1.5722275
0.45201918,0.42859587,1.100351
0.16098806,1.5094244,1.197869
0.1544227,1.3776463,1.161905
0.2118845,1.6467868,1.1672789
0.030145055,1.3319702,1.2636613
0.6016543,0.66109806,1.2635226
0.3261136,1.215018,1.0571415
0.21584827,1.2639993,1.280901
0.39983904,0.39015836,1.3838692
0.21963508,0.83104664,0.8887742
0.39391655,1.0922062,1.4928238
0.15389383,0.9361364,1.1710836
0.34196472,0.44736058,1.1848198
-0.060569745,1.5286908,1.0635732
0.21846592,1.6233814,1.1290216
0.05155615,1.5566769,1.1488868
0.5512036,0.24025756,1.0309393
-0.049730763,1.2240123,1.1617154
0.47197413,1.2565994,1.1823606
0.49858975,1.3336843,1.1999091
0.21288197,0.78562367,1.1991048
0.32862023,0.27306902,1.1702974
0.43876848,0.13530618,1.1391227
-0.18531094,2.2636325,1.2115782
-0.35182062,2.466907,1.1913531
-0.3315354,2.349256,1.1931124
-0.28909332,2.711986,1.1823837
-0.23550317,2.1067417,1.105338
-0.18257272,1.6215863,1.2265437
0.09393105,1.6935904,1.133617
-0.11483531,1.8461791,1.2138902
0.2563168,0.60919523,0.9470797
0.22991276,1.6348286,1.2196217
0.40254226,0.8984608,0.9726217
0.42970094,1.0629598,1.0787381
0.49782038,0.78127867,1.1253756
-0.2594718,2.17024,1.234582
-0.3341809,2.7112188,1.1005032
-0.2684493,2.3741245,1.220416
0.14799054,1.3015599,1.0331576
0.7140882,0.19025977,1.108664
0.39017457,0.48887962,1.1857007
-0.0878796,1.9716195,1.1742636
-0.15941532,2.0516007,1.0487664
0.48556978,0.39080438,1.0043877
0.7099556,0.65052724,1.005014
0.29065123,1.7166994,1.0872416
0.19664256,0.53802305,1.1260141
0.16606878,0.8303259,1.1204383
0.34299707,1.1074648,1.0884817
-0.12784527,1.8513527,1.1736724
0.3843532,0.5519764,1.2615418
0.6533342,0.26710236,1.3442621
0.45431232,-0.039608944,1.2943128
0.33467492,0.1463333,1.3153634
0.8427133,0.5440361,1.4137082
-0.08529238,2.675839,1.0649205
-0.19388986,2.2302938,1.1304735
-0.10200474,2.219515,1.1999456
0.45886514,0.4021914,1.1427406
0.14484078,1.9404589,1.1401684
0.12518786,0.8424942,1.1968418
0.15282941,1.9275594,1.1312983
0.22860919,2.053733,1.1386703
-0.18098268,1.2844131,1.0741198
0.36720195,0.57336503,1.1024855
0.5602155,0.36149508,1.1611137
0.5974671,0.66685325,1.1147965
0.48608163,0.75891703,1.2645684
0.14951493,1.5474578,1.0262537
0.23334852,1.5145749,1.2328423
0.116366535,1.5633333,0.9911269
-0.2970115,2.1027958,1.351868
0.557418,-0.046968114,1.1699772
0.5136384,-0.07190402,1.1955893
0.18357784,0.7122722,1.1242932
0.5280215,0.8161207,1.0304984
0.5481994,0.93413985,1.0165815
0.06948943,2.0703156,0.98825634
0.5517687,0.938949,1.1830075
0.1260704,0.99180907,1.154692
0.34311354,0.9274809,1.1112455
0.48841965,0.4984835,1.29048
0.91338867,-0.7152635,1.1961943
0.9359813,-0.7612812,1.1980368
0.9637038,-0.39546347,1.2650616
0.36835155,0.64334613,1.401912
0.3601502,0.61604214,1.4120356
0.7548852,-0.3592307,1.0460894
0.6295734,0.4282161,1.1111703
-0.036130294,2.0799813,1.2048082
-0.05242385,2.252027,1.244116
0.22083145,0.9245429,1.1625543
0.7877977,0.04744863,1.0525172
-0.38804713,2.9400694,1.1258051
-0.33572122,2.623477,1.1278534
0.0045827692,1.419496,1.2346482
0.0059690266,1.2173411,1.1659951
-0.01550417,1.3951844,1.1961957
0.19347857,1.6760526,1.0138311
-0.14122184,1.6431835,1.0337256
0.40931705,0.42328644,1.1152525
0.650706,0.18260436,1.163115
-0.23553613,2.465166,1.184531
0.008287887,1.646229,1.1420484
0.42156684,0.26184258,1.0524341
0.5627479,0.48044947,1.078689
0.24464169,0.9399408,1.1105684
0.23821752,1.1568661,1.1212223
0.24089456,1.0401632,1.0700023
0.01672674,1.8254715,1.1599927
-0.23338155,2.2046678,1.1274077
-0.110692725,2.37731,1.118409
0.38839775,0.4699633,1.2130549
0.5333912,0.80298156,1.1512749
0.5944658,-0.16060272,1.1186312
0.78114235,-0.21880145,1.196366
0.6603479,0.28866738,1.2989889
0.8225621,0.19333388,1.4941745
0.86072916,-0.5720114,1.5307683
0.75344443,-0.56369334,1.4719024
0.6933417,0.345078,1.2217194
0.43548873,0.43745023,1.3561938
0.2750138,0.70476025,1.2279539
-0.08728919,1.6566806,1.1039627
0.21856311,1.0777569,1.190126
0.21585149,1.2884016,1.1683323
0.22440188,0.9795251,1.1466529
0.29246485,1.2714938,1.181817
-0.011057258,1.4443536,1.1765325
0.12327997,1.6789775,1.1436595
0.2532139,1.2368083,1.1780057
0.49398088,0.037339326,1.1209909
0.4632119,0.9253946,0.98300946
0.35743773,1.0126274,1.0441965
0.10346257,1.2724159,1.1971893
0.35672876,1.2653724,1.2453736
